,0,1
2769,3908.5,1228.0
2770,3689.5,2651.0
2771,772.5,356.0
2772,4537.0,5739.0
2773,3347.0,3320.0
2774,6036.5,6636.0
2775,5119.0,5311.0
2776,2416.5,2880.0
2777,1760.5,3348.0
2778,6078.5,6788.0
2779,701.5,369.0
2780,2488.0,2770.0
2781,4073.5,3541.0
2782,4508.0,5729.0
2783,4898.5,4707.0
2784,3343.5,4037.0
2785,2253.5,1456.0
2786,4828.0,4831.0
2787,5320.5,5656.0
2788,4627.5,4547.0
2789,4813.0,6783.0
2790,4320.0,2175.0
2791,4899.0,4929.0
2792,957.5,890.0
2793,4248.0,4047.0
2794,4898.5,3905.0
2795,1219.5,649.0
2796,5242.5,4939.0
2797,379.0,429.0
2798,4165.5,4705.0
2799,4627.5,4993.0
2800,4327.0,4022.0
2801,750.5,349.0
2802,3755.0,3482.0
2803,5735.5,6194.0
2804,3762.5,1755.0
2805,5634.5,6160.0
2806,5033.0,4232.0
2807,6036.5,6670.0
2808,4967.5,4808.0
2809,3068.5,2633.0
2810,621.0,288.0
2811,5634.5,5705.0
2812,4527.5,4509.0
2813,4627.5,4523.0
2814,4870.0,4994.0
2815,4487.5,3892.0
2816,4248.0,4295.0
2817,4870.0,3378.0
2818,4767.5,4977.0
2819,5039.0,1077.0
2820,-503.5,620.0
2821,5611.5,5749.0
2822,-503.5,642.0
2823,4327.0,3172.0
2824,-56.5,1595.0
2825,4627.5,4775.0
2826,3567.0,2584.0
2827,701.5,233.0
2828,5033.0,6078.0
2829,1893.5,1673.0
2830,2116.5,3025.0
2831,2416.5,3016.0
2832,2726.0,2051.0
2833,3623.0,4127.0
2834,5009.5,6208.0
2835,917.5,483.0
2836,2726.0,2107.0
2837,5735.5,6116.0
2838,6078.5,6721.0
2839,3117.5,2775.0
2840,4547.0,4569.0
2841,4254.5,3367.0
2842,621.0,357.0
2843,4738.0,5017.0
2844,2726.0,2125.0
2845,2116.5,2608.0
2846,5955.5,6612.0
2847,-114.0,455.0
2848,5118.5,5170.0
2849,2596.0,1961.0
2850,-56.5,1487.0
2851,5320.5,5465.0
2852,4667.5,2029.0
2853,5349.5,5488.0
2854,4747.5,4769.0
2855,5763.5,5861.0
2856,4747.5,4593.0
2857,2897.5,2612.0
2858,848.0,461.0
2859,3623.0,3939.0
2860,-503.5,649.0
2861,3269.5,3329.0
2862,3261.0,1351.0
2863,5148.0,5777.0
2864,848.0,540.0
2865,5664.0,5760.0
2866,1080.0,733.0
2867,1821.5,2007.0
2868,6078.5,6541.0
2869,401.0,251.0
2870,3567.0,3608.0
2871,5113.5,6542.0
2872,4548.5,4638.0
2873,4320.0,2126.0
2874,5735.5,6311.0
2875,3491.0,2804.0
2876,4619.5,4816.0
2877,765.5,383.0
2878,3240.5,3094.0
2879,3755.0,5341.0
2880,3842.5,3731.0
2881,5089.5,5244.0
2882,4547.0,4630.0
2883,-359.0,1125.0
2884,1742.0,1251.0
2885,6078.5,6317.0
2886,5278.5,5331.0
2887,3719.0,3919.0
2888,401.0,239.0
2889,4776.5,4549.0
2890,917.5,447.0
2891,4747.5,5089.0
2892,3261.0,886.0
2893,4667.5,5932.0
2894,772.5,357.0
2895,846.0,343.0
2896,244.5,356.0
2897,2442.5,2995.0
2898,2625.5,2433.0
2899,772.5,337.0
2900,5349.5,5649.0
2901,5611.5,5850.0
2902,2726.0,2579.0
2903,52.5,829.0
2904,4548.5,4504.0
2905,2458.5,3006.0
2906,721.5,364.0
2907,4699.0,5021.0
2908,-503.5,647.0
2909,1190.5,603.0
2910,3567.0,3131.0
2911,3623.0,4150.0
2912,4466.0,5590.0
2913,2625.5,2012.0
2914,4254.5,4552.0
2915,4385.5,5737.0
2916,5592.5,5617.0
2917,4619.5,4215.0
2918,1822.5,952.0
2919,2897.5,2303.0
2920,621.0,239.0
2921,5634.5,5947.0
2922,743.5,291.0
2923,3567.0,3325.0
2924,2596.0,2423.0
2925,4548.5,4562.0
2926,5039.0,5310.0
2927,-56.5,1536.0
2928,4547.0,4281.0
2929,4547.0,5000.0
2930,1190.5,713.0
2931,5512.0,5759.0
2932,3240.5,2759.0
2933,5634.5,6113.0
2934,2946.0,3424.0
2935,5512.0,5579.0
2936,5611.5,5856.0
2937,4283.5,4096.0
2938,4776.5,4802.0
2939,621.0,247.0
2940,3261.0,746.0
2941,1821.5,2666.0
2942,4385.5,5417.0
2943,4248.0,3921.0
2944,3026.5,2412.0
2945,5076.5,5650.0
2946,765.5,322.0
2947,244.5,523.0
2948,4828.0,4837.0
2949,772.5,325.0
2950,4619.5,4534.0
2951,5592.5,5938.0
2952,1080.0,910.0
2953,545.5,312.0
2954,737.5,801.0
2955,4395.5,4697.0
2956,4508.0,5409.0
2957,4799.0,4900.0
2958,2625.5,2148.0
2959,3491.0,3059.0
2960,6107.5,6354.0
2961,750.5,375.0
2962,4828.0,4541.0
2963,1993.5,3180.0
2964,4967.5,6240.0
2965,2488.0,2754.0
2966,846.0,435.0
2967,1068.0,713.0
2968,2233.0,2950.0
2969,1864.5,1320.0
2970,3068.5,3266.0
2971,3842.5,3993.0
2972,5391.5,6162.0
2973,5185.0,5676.0
2974,2946.0,2576.0
2975,545.5,281.0
2976,5148.0,5323.0
2977,-56.5,1350.0
2978,4899.0,5296.0
2979,-359.0,633.0
2980,4165.5,5657.0
2981,2253.5,1777.0
2982,4828.0,5189.0
2983,379.0,333.0
2984,-503.5,730.0
2985,3762.5,2242.0
2986,4508.0,5813.0
2987,379.0,270.0
2988,4747.5,4874.0
2989,2404.5,2420.0
2990,5119.0,5542.0
2991,401.0,300.0
2992,621.0,352.0
2993,1080.0,916.0
2994,5955.5,6564.0
2995,4395.5,4410.0
2996,3422.5,4236.0
2997,2897.5,2208.0
2998,4996.5,4456.0
2999,4699.0,5257.0
3000,2473.5,2648.0
3001,4548.5,4606.0
3002,4699.0,5074.0
3003,4487.5,4117.0
3004,5634.5,5927.0
3005,1148.5,609.0
3006,3240.5,3123.0
3007,4327.0,3295.0
3008,4165.5,5360.0
3009,3755.0,4325.0
3010,1190.5,591.0
3011,355.0,1368.0
3012,4898.5,4550.0
3013,5242.5,3952.0
3014,3117.5,2964.0
3015,1029.0,3339.0
3016,1029.0,1875.0
3017,2596.0,2020.0
3018,52.5,1070.0
3019,5734.5,5993.0
3020,4590.5,4526.0
3021,2488.0,2776.0
3022,-503.5,538.0
3023,2442.5,2922.0
3024,545.5,382.0
3025,4627.5,5013.0
3026,772.5,292.0
3027,5119.0,5587.0
3028,2253.5,1926.0
3029,5155.5,6133.0
3030,765.5,316.0
3031,379.0,318.0
3032,617.5,1397.0
3033,772.5,218.0
3034,1864.5,1388.0
3035,3269.5,3178.0
3036,5955.5,6425.0
3037,4615.5,4607.0
3038,1038.0,1035.0
3039,1893.5,2205.0
3040,5278.5,5185.0
3041,2946.0,2469.0
3042,5009.5,6380.0
3043,4590.5,5096.0
3044,1211.5,512.0
3045,4978.0,3933.0
3046,-503.5,607.0
3047,2554.5,1795.0
3048,2488.0,2796.0
3049,4537.0,5554.0
3050,1822.5,1093.0
3051,4978.0,5044.0
3052,5242.5,4677.0
3053,1211.5,844.0
3054,4387.5,4787.0
3055,4967.5,5633.0
3056,4767.5,4543.0
3057,888.0,298.0
3058,4327.0,4233.0
3059,52.5,935.0
3060,4034.5,4069.0
3061,244.5,402.0
3062,1080.0,907.0
3063,3871.5,3681.0
3064,3871.5,3813.0
3065,5634.5,4081.0
3066,737.5,836.0
3067,6036.5,6393.0
3068,4387.5,4302.0
3069,3068.5,2504.0
3070,4385.5,5828.0
3071,1148.5,559.0
3072,4468.0,4043.0
3073,1623.5,724.0
3074,4813.0,6807.0
3075,3908.5,1621.0
3076,617.5,2100.0
3077,6078.5,3562.0
3078,4747.5,5116.0
3079,4996.5,4716.0
3080,957.5,859.0
3081,4967.5,4866.0
3082,721.5,468.0
3083,2416.5,2843.0
3084,4667.5,5966.0
3085,4747.5,4747.0
3086,5592.5,5982.0
3087,-92.0,593.0
3088,2233.0,4490.0
3089,2116.5,2622.0
3090,5242.5,4389.0
3091,2442.5,3230.0
3092,4747.5,4378.0
3093,-167.0,253.0
3094,1211.5,562.0
3095,3623.0,3771.0
3096,2253.5,1660.0
3097,3261.0,797.0
3098,1822.5,1019.0
3099,3871.5,5077.0
3100,701.5,366.0
3101,3672.5,1435.0
3102,4767.5,4750.0
3103,4327.0,4288.0
3104,1821.5,2708.0
3105,1211.5,521.0
3106,4548.5,4389.0
3107,4831.5,3695.0
3108,1760.5,2640.0
3109,4696.0,5228.0
3110,1864.5,1501.0
3111,4996.5,4762.0
3112,355.0,1371.0
3113,3422.5,4049.0
3114,772.5,325.0
3115,4747.5,4777.0
3116,4527.5,4406.0
3117,2488.0,2663.0
3118,1822.5,1271.0
3119,3240.5,3039.0
3120,3719.0,4027.0
3121,5611.5,6357.0
3122,4870.0,5104.0
3123,4828.0,4034.0
3124,679.5,444.0
3125,1109.5,752.0
3126,4466.0,5847.0
3127,3755.0,3864.0
3128,4548.5,4071.0
3129,-525.5,342.0
3130,3117.5,3044.0
3131,4767.5,3870.0
3132,4547.0,4531.0
3133,3762.5,1928.0
3134,5155.5,6024.0
3135,-503.5,861.0
3136,4468.0,3465.0
3137,721.5,306.0
3138,-114.0,304.0
3139,4387.5,4787.0
3140,701.5,276.0
3141,1623.5,651.0
3142,4978.0,4778.0
3143,2458.5,2859.0
3144,4828.0,4749.0
3145,-167.0,284.0
3146,4387.5,4607.0
3147,4887.5,6290.0
3148,737.5,863.0
3149,4828.0,4834.0
3150,1893.5,1286.0
3151,4320.0,2220.0
3152,3647.5,3276.0
3153,5634.5,5696.0
3154,743.5,334.0
3155,5391.5,5652.0
3156,5292.0,5794.0
3157,599.0,362.0
3158,679.5,354.0
3159,846.0,353.0
3160,5148.0,5340.0
3161,5047.5,4654.0
3162,721.5,361.0
3163,1522.0,888.0
3164,3117.5,2839.0
3165,5664.0,5925.0
3166,3623.0,2954.0
3167,5955.5,6556.0
3168,4619.5,4571.0
3169,5047.5,4549.0
3170,3902.5,3155.0
3171,2336.5,2827.0
3172,401.0,260.0
3173,4527.5,4513.0
3174,1190.5,598.0
3175,379.0,333.0
3176,4887.5,5373.0
3177,3117.5,2219.0
3178,4667.5,6369.0
3179,846.0,433.0
3180,4738.0,4885.0
3181,2442.5,2903.0
3182,1893.5,10.0
3183,2726.0,2633.0
3184,3647.5,3289.0
3185,4696.0,4890.0
3186,2473.5,2459.0
3187,1148.5,617.0
3188,1190.5,614.0
3189,5611.5,6308.0
3190,2854.0,3764.0
3191,-167.0,401.0
3192,3689.5,3028.0
3193,5039.0,5358.0
3194,846.0,335.0
3195,701.5,271.0
3196,5033.0,1091.0
3197,4619.5,4392.0
3198,772.5,331.0
3199,1522.0,927.0
3200,701.5,378.0
3201,-167.0,235.0
3202,5242.5,3261.0
3203,4831.5,4453.0
3204,4320.0,2050.0
3205,4327.0,4520.0
3206,5119.0,5106.0
3207,4395.5,4734.0
3208,4967.5,5389.0
3209,3068.5,2660.0
3210,5119.0,5708.0
3211,4073.5,4373.0
3212,2336.5,2951.0
3213,3026.5,2753.0
3214,3240.5,2972.0
3215,-92.0,547.0
3216,1822.5,1328.0
3217,1821.5,1432.0
3218,4669.5,4746.0
3219,4699.0,4616.0
3220,4967.5,5856.0
3221,-525.5,413.0
3222,3834.5,4058.0
3223,5278.5,4704.0
3224,3240.5,3338.0
3225,5198.0,5156.0
3226,2458.5,3019.0
3227,4508.0,5870.0
3228,3117.5,2600.0
3229,4667.5,5309.0
3230,5512.0,5573.0
3231,5692.5,6401.0
3232,3719.0,3433.0
3233,4627.5,4440.0
3234,5634.5,6113.0
3235,3068.5,3006.0
3236,2554.5,2042.0
3237,5512.0,5555.0
3238,-114.0,391.0
3239,4468.0,4282.0
3240,-114.0,371.0
3241,5155.5,5766.0
3242,3261.0,1011.0
3243,701.5,286.0
3244,3689.5,3620.0
3245,2625.5,2728.0
3246,4870.0,4872.0
3247,1211.5,419.0
3248,5320.5,5421.0
3249,1864.5,1313.0
3250,679.5,365.0
3251,4996.5,4771.0
3252,2458.5,2771.0
3253,5278.5,5343.0
3254,1822.5,993.0
3255,2897.5,2681.0
3256,2625.5,2681.0
3257,4165.5,5147.0
3258,5047.5,2574.0
3259,4527.5,4580.0
3260,750.5,586.0
3261,4967.5,5339.0
3262,4165.5,3353.0
3263,3871.5,4306.0
3264,3623.0,3952.0
3265,4487.5,4390.0
3266,355.0,1304.0
3267,846.0,351.0
3268,5185.0,6242.0
3269,1109.5,839.0
3270,3491.0,3562.0
3271,2946.0,2419.0
3272,5734.5,5997.0
3273,4978.0,4662.0
3274,772.5,381.0
3275,4485.0,4791.0
3276,3117.5,3114.0
3277,1219.5,878.0
3278,4487.5,3656.0
3279,3672.5,1352.0
3280,4466.0,5766.0
3281,3343.5,1872.0
3282,1029.0,1857.0
3283,3261.0,1018.0
3284,4548.5,4632.0
3285,621.0,225.0
3286,4831.5,3826.0
3287,2854.0,2338.0
3288,4870.0,4459.0
3289,-503.5,671.0
3290,4899.0,5185.0
3291,3422.5,4424.0
3292,3902.5,3381.0
3293,4831.5,3363.0
3294,5634.5,5617.0
3295,1760.5,4094.0
3296,737.5,325.0
3297,5185.0,6222.0
3298,3097.5,2440.0
3299,4767.5,5038.0
3300,-114.0,448.0
3301,3491.0,3030.0
3302,1080.0,882.0
3303,2473.5,3738.0
3304,4537.0,4631.0
3305,4327.0,4148.0
3306,4619.5,4646.0
3307,4813.0,6559.0
3308,5009.5,5568.0
3309,4870.0,5147.0
3310,5118.5,5007.0
3311,4696.0,5100.0
3312,-56.5,2052.0
3313,5592.5,5744.0
3314,4667.5,5870.0
3315,6036.5,6673.0
3316,4828.0,5003.0
3317,5634.5,6000.0
3318,2625.5,2903.0
3319,848.0,530.0
3320,957.5,724.0
3321,3343.5,2606.0
3322,4887.5,5301.0
3323,5349.5,5464.0
3324,3422.5,3616.0
3325,-503.5,690.0
3326,5039.0,5457.0
3327,4320.0,2012.0
3328,3198.5,2788.0
3329,3689.5,3737.0
3330,737.5,809.0
3331,2404.5,2711.0
3332,5512.0,5147.0
3333,2233.0,3107.0
3334,743.5,267.0
3335,4831.5,4358.0
3336,3117.5,3014.0
3337,5198.0,5422.0
3338,5009.5,5583.0
3339,2488.0,2802.0
3340,2116.5,2596.0
3341,5349.5,5869.0
3342,5198.0,5037.0
3343,4831.5,4539.0
3344,5076.5,4789.0
3345,5664.0,5931.0
3346,4466.0,6008.0
3347,6078.5,6450.0
3348,3672.5,1399.0
3349,5009.5,5965.0
3350,-525.5,345.0
3351,5033.0,6588.0
3352,4828.0,5092.0
3353,2854.0,3405.0
3354,1821.5,1898.0
3355,1349.5,2107.0
3356,1349.5,2040.0
3357,5119.0,5073.0
3358,4468.0,4644.0
3359,4887.5,5626.0
3360,3719.0,3566.0
3361,2488.0,2978.0
3362,2473.5,1972.0
3363,2458.5,2683.0
3364,765.5,373.0
3365,3269.5,3020.0
3366,4548.5,3846.0
3367,4073.5,3971.0
3368,4320.0,2555.0
3369,3842.5,4509.0
3370,-92.0,571.0
3371,5692.5,4132.0
3372,2854.0,3742.0
3373,5391.5,5203.0
3374,4320.0,1879.0
3375,2233.0,2956.0
3376,3908.5,900.0
3377,4466.0,5296.0
3378,4548.5,4558.0
3379,3672.5,1470.0
3380,2473.5,2101.0
3381,888.0,369.0
3382,2404.5,2547.0
3383,1029.0,2205.0
3384,1742.0,1180.0
3385,2116.5,2706.0
3386,5039.0,5420.0
3387,4799.0,4948.0
3388,3097.5,3092.0
3389,52.5,673.0
3390,3240.5,2384.0
3391,5292.0,5554.0
3392,3689.5,3093.0
3393,3871.5,5055.0
3394,5512.0,5784.0
3395,2458.5,2657.0
3396,3672.5,1526.0
3397,2336.5,2238.0
3398,701.5,269.0
3399,4870.0,4676.0
3400,743.5,351.0
3401,2488.0,2563.0
3402,2554.5,1736.0
3403,5664.0,5631.0
3404,4385.5,6247.0
3405,2488.0,2379.0
3406,3567.0,2982.0
3407,3198.5,2826.0
3408,2488.0,2489.0
3409,545.5,585.0
3410,4615.5,4925.0
3411,3422.5,3799.0
3412,1038.0,898.0
3413,3623.0,3683.0
3414,6107.5,6057.0
3415,4828.0,4634.0
3416,3623.0,3655.0
3417,2336.5,2871.0
3418,5634.5,5520.0
3419,599.0,349.0
3420,1068.0,621.0
3421,4669.5,4683.0
3422,3198.5,2753.0
3423,3647.5,3061.0
3424,4899.0,4813.0
3425,701.5,259.0
3426,599.0,324.0
3427,5155.5,6280.0
3428,3567.0,3429.0
3429,2116.5,2659.0
3430,5692.5,6153.0
3431,4978.0,5397.0
3432,888.0,485.0
3433,4978.0,4677.0
3434,355.0,1192.0
3435,5592.5,5681.0
3436,5113.5,5453.0
3437,2336.5,2432.0
3438,617.5,1218.0
3439,3871.5,4363.0
3440,4508.0,5850.0
3441,2458.5,2763.0
3442,4696.0,5303.0
3443,4466.0,5810.0
3444,1522.0,1001.0
3445,-92.0,705.0
3446,4799.0,4133.0
3447,721.5,336.0
3448,4254.5,4742.0
3449,6036.5,6321.0
3450,3117.5,2975.0
3451,5076.5,4787.0
3452,4468.0,4659.0
3453,2458.5,2641.0
3454,3343.5,4850.0
3455,2233.0,3089.0
3456,2233.0,3370.0
3457,5734.5,3340.0
3458,2416.5,2686.0
3459,4034.5,4794.0
3460,1080.0,836.0
3461,4828.0,4560.0
3462,3347.0,3231.0
3463,4165.5,5835.0
3464,4254.5,4624.0
3465,3026.5,2800.0
3466,2488.0,2828.0
3467,4385.5,5797.0
3468,3719.0,3767.0
3469,5664.0,6157.0
3470,3902.5,2322.0
3471,4385.5,6127.0
3472,-503.5,795.0
3473,4699.0,3762.0
3474,3347.0,3448.0
3475,1068.0,659.0
3476,4320.0,1839.0
3477,3672.5,1231.0
3478,3871.5,3618.0
3479,1038.0,912.0
3480,2488.0,2584.0
3481,4485.0,4358.0
3482,6036.5,6630.0
3483,721.5,361.0
3484,4283.5,2912.0
3485,888.0,417.0
3486,2726.0,1929.0
3487,1038.0,829.0
3488,4996.5,4873.0
3489,4387.5,4211.0
3490,6078.5,5135.0
3491,5033.0,6784.0
3492,1148.5,550.0
3493,3623.0,3666.0
3494,5692.5,5844.0
3495,3117.5,3478.0
3496,1742.0,1115.0
3497,1211.5,406.0
3498,3068.5,2676.0
3499,3269.5,3515.0
3500,2625.5,3127.0
3501,2336.5,2987.0
3502,5664.0,5942.0
3503,2596.0,2384.0
3504,4468.0,4582.0
3505,4034.5,4766.0
3506,4738.0,4419.0
3507,2404.5,2691.0
3508,2336.5,3073.0
3509,3261.0,912.0
3510,3902.5,2559.0
3511,3567.0,3562.0
3512,617.5,1035.0
3513,2336.5,3108.0
3514,3422.5,3947.0
3515,4548.5,4728.0
3516,888.0,365.0
3517,621.0,234.0
3518,4967.5,6023.0
3519,5278.5,4565.0
3520,4254.5,4639.0
3521,621.0,244.0
3522,2488.0,2915.0
3523,2442.5,2501.0
3524,4747.5,4748.0
3525,5278.5,5367.0
3526,5039.0,5370.0
3527,3117.5,2818.0
3528,5155.5,6699.0
3529,5634.5,5718.0
3530,5292.0,5466.0
3531,5391.5,5301.0
3532,701.5,346.0
3533,4387.5,4452.0
3534,4548.5,4517.0
3535,2336.5,3127.0
3536,1029.0,1941.0
3537,4165.5,5151.0
3538,2336.5,3011.0
3539,4831.5,4256.0
3540,401.0,217.0
3541,2473.5,2051.0
3542,3719.0,3551.0
3543,-92.0,587.0
3544,3647.5,3558.0
3545,4254.5,5196.0
3546,379.0,328.0
3547,4899.0,5228.0
3548,5763.5,5954.0
3549,-56.5,957.0
3550,4487.5,4391.0
3551,5185.0,6058.0
3552,4034.5,4747.0
3553,4174.5,2984.0
3554,4615.5,5052.0
3555,-359.0,740.0
3556,5148.0,5345.0
3557,5076.5,5243.0
3558,1219.5,619.0
3559,1760.5,3192.0
3560,3240.5,2387.0
3561,1993.5,2838.0
3562,2854.0,2744.0
3563,5155.5,6457.0
3564,701.5,265.0
3565,2116.5,3017.0
3566,545.5,559.0
3567,5634.5,5914.0
3568,737.5,787.0
3569,2726.0,2251.0
3570,4248.0,4353.0
3571,3422.5,4164.0
3572,4283.5,4040.0
3573,2946.0,2727.0
3574,3762.5,2104.0
3575,4395.5,5192.0
3576,4615.5,5033.0
3577,3240.5,3310.0
3578,4870.0,4859.0
3579,-114.0,391.0
3580,5089.5,5218.0
3581,5763.5,2802.0
3582,2416.5,2489.0
3583,5047.5,4653.0
3584,6036.5,5633.0
3585,888.0,441.0
3586,846.0,328.0
3587,1864.5,1474.0
3588,545.5,309.0
3589,1864.5,1613.0
3590,3347.0,3110.0
3591,846.0,346.0
3592,4887.5,5789.0
3593,1893.5,1947.0
3594,1522.0,1182.0
3595,-503.5,684.0
3596,2473.5,1571.0
3597,3068.5,3619.0
3598,4828.0,4824.0
3599,5592.5,5830.0
3600,4996.5,5062.0
3601,3269.5,3048.0
3602,5242.5,3247.0
3603,5033.0,6090.0
3604,4385.5,5914.0
3605,737.5,711.0
3606,3755.0,2775.0
3607,3269.5,3193.0
3608,4615.5,5089.0
3609,2404.5,2990.0
3610,3240.5,2266.0
3611,3834.5,4109.0
3612,-359.0,774.0
3613,-114.0,334.0
3614,5009.5,6052.0
3615,621.0,491.0
3616,5292.0,4858.0
3617,-503.5,588.0
3618,5664.0,6539.0
3619,1623.5,676.0
3620,3117.5,2640.0
3621,-525.5,439.0
3622,4548.5,4137.0
3623,4619.5,3148.0
3624,4385.5,5764.0
3625,1038.0,816.0
3626,2458.5,2449.0
3627,5118.5,5022.0
3628,2726.0,2677.0
3629,4387.5,4195.0
3630,917.5,477.0
3631,4468.0,4321.0
3632,-503.5,699.0
3633,4669.5,4717.0
3634,5320.5,5269.0
3635,5047.5,4908.0
3636,743.5,261.0
3637,-503.5,1211.0
3638,4738.0,5089.0
3639,4870.0,4652.0
3640,4747.5,4739.0
3641,3908.5,946.0
3642,5592.5,5829.0
3643,4699.0,4959.0
3644,5955.5,5750.0
3645,6078.5,6841.0
3646,4747.5,4804.0
3647,1080.0,784.0
3648,5734.5,5892.0
3649,3672.5,1284.0
3650,3762.5,2076.0
3651,4898.5,5347.0
3652,2253.5,1919.0
3653,4767.5,5294.0
3654,3269.5,3208.0
3655,-359.0,812.0
3656,2336.5,2580.0
3657,4738.0,4823.0
3658,5148.0,5051.0
3659,2854.0,3564.0
3660,2554.5,1653.0
3661,1219.5,692.0
3662,4527.5,4641.0
3663,4967.5,6405.0
3664,1742.0,2544.0
3665,1029.0,2338.0
3666,2488.0,2707.0
3667,4385.5,5461.0
3668,4996.5,4983.0
3669,1109.5,728.0
3670,2442.5,2880.0
3671,743.5,228.0
3672,-359.0,787.0
3673,2625.5,2933.0
3674,3647.5,2687.0
3675,4627.5,4639.0
3676,3347.0,2919.0
3677,5155.5,5819.0
3678,4667.5,2064.0
3679,4831.5,4380.0
3680,743.5,285.0
3681,4034.5,4638.0
3682,4485.0,5061.0
3683,5148.0,5457.0
3684,1742.0,1065.0
3685,1623.5,744.0
3686,2625.5,2485.0
3687,3026.5,2722.0
3688,5611.5,6099.0
3689,4776.5,4307.0
3690,5349.5,4651.0
3691,1068.0,511.0
3692,2897.5,2725.0
3693,3269.5,3193.0
3694,4828.0,4032.0
3695,4615.5,5320.0
3696,4831.5,3812.0
3697,5692.5,5857.0
3698,355.0,1179.0
3699,-503.5,771.0
3700,3689.5,3765.0
3701,750.5,359.0
3702,848.0,581.0
3703,4485.0,4452.0
3704,1522.0,895.0
3705,679.5,330.0
3706,1864.5,1365.0
3707,3762.5,1711.0
3708,3240.5,2934.0
3709,4799.0,4445.0
3710,4165.5,5562.0
3711,1864.5,1042.0
3712,4627.5,4914.0
3713,4508.0,5843.0
3714,-503.5,975.0
3715,5349.5,5395.0
3716,5148.0,5398.0
3717,3068.5,3283.0
3718,4073.5,4243.0
3719,4590.5,4189.0
3720,1038.0,921.0
3721,4485.0,4574.0
3722,4395.5,4987.0
3723,-114.0,455.0
3724,4508.0,5826.0
3725,4508.0,5404.0
3726,765.5,438.0
3727,4696.0,4669.0
3728,2473.5,2693.0
3729,5118.5,4984.0
3730,1993.5,2087.0
3731,1742.0,1169.0
3732,244.5,433.0
3733,5039.0,5143.0
3734,2554.5,1704.0
3735,269.0,1000.0
3736,2404.5,3345.0
3737,1190.5,654.0
3738,1219.5,733.0
3739,244.5,400.0
3740,2554.5,1329.0
3741,4738.0,4909.0
3742,244.5,471.0
3743,617.5,952.0
3744,4034.5,4310.0
3745,4174.5,2606.0
3746,-56.5,931.0
3747,721.5,325.0
3748,3719.0,3633.0
3749,1821.5,2175.0
3750,3198.5,2856.0
3751,5391.5,6188.0
3752,3871.5,4099.0
3753,4485.0,4618.0
3754,2596.0,2464.0
3755,4696.0,3577.0
3756,5076.5,4948.0
3757,3261.0,911.0
3758,1893.5,1571.0
3759,2726.0,2308.0
3760,3198.5,2758.0
3761,4967.5,6079.0
3762,2596.0,1815.0
3763,3762.5,1821.0
3764,52.5,696.0
3765,-359.0,945.0
3766,4887.5,4738.0
3767,5278.5,5387.0
3768,5119.0,5325.0
3769,3026.5,2581.0
3770,5039.0,4523.0
3771,4747.5,4906.0
3772,5119.0,4532.0
3773,5113.5,6477.0
3774,5611.5,6100.0
3775,5113.5,6094.0
3776,846.0,472.0
3777,4669.5,4582.0
3778,5113.5,4967.0
3779,750.5,385.0
3780,4828.0,4278.0
3781,2336.5,3015.0
3782,2625.5,2672.0
3783,5611.5,6104.0
3784,4828.0,4499.0
3785,4747.5,4690.0
3786,2404.5,2864.0
3787,2488.0,2795.0
3788,5009.5,5857.0
3789,4615.5,5220.0
3790,3491.0,2834.0
3791,6036.5,6723.0
3792,1109.5,818.0
3793,4385.5,5752.0
3794,1038.0,836.0
3795,2458.5,2857.0
3796,1893.5,2086.0
3797,4615.5,1939.0
3798,5155.5,5878.0
3799,4385.5,5614.0
3800,3762.5,2347.0
3801,5089.5,5172.0
3802,5692.5,5929.0
3803,52.5,744.0
3804,4619.5,4638.0
3805,5047.5,4704.0
3806,1211.5,668.0
3807,3097.5,3818.0
3808,4831.5,4438.0
3809,3491.0,3364.0
3810,4767.5,5328.0
3811,2946.0,2278.0
3812,4619.5,4831.0
3813,5118.5,5124.0
3814,-167.0,313.0
3815,1742.0,924.0
3816,721.5,354.0
3817,2253.5,1594.0
3818,1109.5,853.0
3819,1109.5,708.0
3820,743.5,335.0
3821,5076.5,5000.0
3822,2625.5,2167.0
3823,4387.5,4039.0
3824,888.0,331.0
3825,4799.0,4981.0
3826,5242.5,1461.0
3827,2854.0,3477.0
3828,2416.5,2859.0
3829,4248.0,4177.0
3830,2596.0,2238.0
3831,4898.5,4357.0
3832,5047.5,4585.0
3833,4165.5,1057.0
3834,3491.0,3159.0
3835,4738.0,5115.0
3836,737.5,859.0
3837,737.5,894.0
3838,4627.5,4500.0
3839,1211.5,449.0
3840,3422.5,3444.0
3841,2897.5,2620.0
3842,4508.0,5763.0
3843,4468.0,4366.0
3844,4537.0,3875.0
3845,2854.0,3332.0
3846,2416.5,3071.0
3847,737.5,278.0
3848,-503.5,804.0
3849,846.0,378.0
3850,1893.5,2025.0
3851,5033.0,3865.0
3852,4327.0,3959.0
3853,5955.5,6907.0
3854,2336.5,2607.0
3855,5033.0,6435.0
3856,5155.5,6508.0
3857,4165.5,5765.0
3858,4767.5,5113.0
3859,4619.5,4693.0
3860,2404.5,3143.0
3861,1821.5,2072.0
3862,2897.5,2471.0
3863,3491.0,2996.0
3864,4527.5,4344.0
3865,3261.0,823.0
3866,3762.5,2265.0
3867,957.5,729.0
3868,3198.5,2726.0
3869,4619.5,4706.0
3870,1190.5,640.0
3871,5955.5,6496.0
3872,1211.5,629.0
3873,4320.0,1390.0
3874,2897.5,2721.0
